,ask_price,ask_price_grad,ask_volat,bid_price,bid_price_grad,bid_volat,imbalance,spread,LOF
6709,13303.0,-2.5,2.098361762404676e-06,13302.0,-2.5,2.057557511314815e-06,-0.44445386515917845,0.007517383950385266,-1.0009653379821202
6710,13299.0,-4.143592000000353,2.048136173536717e-06,13298.0,-4.5,1.9166937170675638e-06,-0.6915935009893973,0.007519645072752566,-1.0054206539844215
6711,13294.712816,-4.0,1.9282991132150463e-06,13293.0,-4.0,1.9173086601035497e-06,-0.5032737342177012,0.012884267344489683,-1.0026627174354747
6712,13291.0,-5.190829559999656,1.5799917736835791e-06,13290.0,-5.0,1.5115437590299366e-06,0.12108732827820035,0.007524171400624506,-1.0159872529231542
6713,13284.33115688,-5.0,1.4110123555733546e-06,13283.0,-5.0,1.427797659579411e-06,0.6012841592367767,0.010021005663982608,-1.0028946581192348
6714,13281.0,2.3344215600000098,1.2449192958541871e-06,13280.0,-0.5,1.2291841236774448e-06,0.8940979558112371,0.007529836979029404,-1.2248915796387925
6715,13289.0,3.0,1.5956589724757183e-06,13282.0,2.7498646450003434,1.2365439898678043e-06,0.346205423411508,0.052689021865944076,-0.9804770281112042
6716,13287.0,-1.0,1.489059384744795e-06,13285.49972929,1.1655784399999902,1.1645709460610553e-06,-0.36507936507936506,0.01129190497908342,-1.0338626399863113
6717,13287.0,-0.44639749999987544,1.235759198762725e-06,13284.33115688,-1.1685724100007064,9.687307832591183e-07,-0.4991884293356635,0.0200881401405363,-1.0239815316220853
6718,13286.107205,0.0,1.2087337728791176e-06,13283.16258447,1.020996770000238,9.641306072035306e-07,-0.6666666666666667,0.022165611274480676,-1.0242598242745762
6719,13287.0,2.0334069649998128,1.1906326675978044e-06,13286.37315042,3.418707765000363,9.865525581118046e-07,-0.9787463482883896,0.004717877376358868,-0.9931151002924878
6720,13290.17401893,1.5870094649999373,1.0441977098329465e-06,13290.0,1.8134247899997717,8.575313333024971e-07,-0.9620543592065355,0.0013093889443759172,-1.1480220826375895
6721,13290.17401893,-1.5870094649999373,1.038547453216855e-06,13290.0,-2.0,8.518802271514568e-07,-0.9620543592065355,0.0013093889443759172,-1.0709238178352447
6722,13287.0,-1.5870094649999373,1.0051601171363907e-06,13286.0,-2.0,8.520436694244137e-07,-0.1756151071134365,0.007526436608587664,-1.086491410984644
6723,13287.0,-1.5,9.012048984734764e-07,13286.0,-1.5,7.106172096316961e-07,-0.22572839133094913,0.007526436608587664,-1.104430163106962
6724,13284.0,-1.5,8.74181512875216e-07,13283.0,-1.5,7.106709117917573e-07,-0.25490196078431376,0.007528136409831746,-1.1539247772597487
6725,13284.0,0.0,6.222957379716164e-07,13283.0,0.0,4.330993836371168e-07,-0.2265054575148986,0.007528136409831746,-15.66034062290969
6726,13284.0,0.7498646450003434,5.594002197166154e-07,13283.0,1.0,3.8207846663852026e-07,0.8531497791728203,0.007528136409831746,-143.79443519458113
6727,13285.49972929,1.5,2.0952032500672422e-07,13285.0,1.8341508499997872,3.8206822494465264e-07,-0.9996979256313541,0.003761534747875367,-4.845715937143715
6728,13287.0,0.7501353549996566,1.9961725290209292e-07,13286.6683017,0.8341508499997872,3.2842516362811973e-07,-0.9631901840490796,0.0024964434434459008,-4.754267431690182
6729,13287.0,0.0,1.9961725290209292e-07,13286.6683017,0.0,3.2068778822881893e-07,-0.979337257961599,0.0024964434434459008,-4.959984928193794
6730,13287.0,0.0,1.9510203398949448e-07,13286.6683017,-0.33415084999978717,3.1294905145450936e-07,-0.9998946805463858,0.0024964434434459008,-24.499602464507404
6731,13287.0,-0.5,1.90586815076896e-07,13286.0,-0.8341508499997872,2.57073431698489e-07,-0.9178223112313388,0.007526436608587664,-5.969161704108487
6732,13286.0,-1.5,1.3920078168379027e-07,13285.0,-2.5,1.8824391764187706e-07,-0.9066730644636267,0.007527003123706296,-1.1734202478718374
6733,13284.0,-2.5,1.6186479806790571e-07,13281.0,-2.5,2.789272861394782e-07,-0.47538657965668885,0.02258610954263128,-0.9805765317172485
6734,13281.0,0.0,1.558272747283036e-07,13280.0,1.0,1.93981993858958e-07,0.641388643831554,0.007529836979029404,-21.027224114984243
6735,13284.0,2.0,2.0684050958964344e-07,13283.0,2.0,2.450029108575546e-07,-0.475350810405235,0.007528136409831746,-3.5570518295566047
6736,13285.0,-1.5,1.6151674133471173e-07,13284.0,-1.5,1.9967231885397942e-07,-0.923069871148445,0.00752756972411457,-1.466363672258219
6737,13281.0,-2.0,2.5220010983231286e-07,13280.0,-2.0,2.903693429436833e-07,-0.9463672465901325,0.007529836979029404,-1.14834181851792
6738,13281.0,1.081292234999637,2.5220010983231286e-07,13280.0,1.5,2.903693429436833e-07,0.5708673752725836,0.007529836979029404,-5.98751130402733
6739,13283.16258447,-0.6715663799996037,2.6596597614683576e-07,13283.0,-0.5,3.187228312018702e-07,-0.8729872121652329,0.001223996649740579,-2.7698010329498963
6740,13279.65686724,-1.8743162349992417,3.228884104579726e-07,13279.0,-2.0,3.9366569836968665e-07,0.4110887227883106,0.004946539603145638,-11.157499586644963
6741,13279.413952,0.0,3.232230241918338e-07,13279.0,0.0,3.9366569836968665e-07,0.8315955275930326,0.003117294585052716,-10.401925372597173
6742,13279.65686724,0.9561789999997927,3.23557637925695e-07,13279.0,0.32843362000039633,3.9366569836968665e-07,0.7994872976559406,0.004946539603145638,-9.288235382302759
6743,13281.32631,1.1715663799996037,3.3935973644130886e-07,13279.65686724,1.0,3.935824406474713e-07,-0.968527974719925,0.01257063979039844,-1.1003648230344503
6744,13282.0,3.8247160000000804,3.362678664419307e-07,13281.0,3.1715663799996037,3.9814555861662726e-07,-0.9231865391258606,0.007529270037269887,-1.1311715458637976
