,ask_price,ask_price_grad,ask_volat,bid_price,bid_price_grad,bid_volat,imbalance,spread,ask_dwt,bid_dwt,ask_dwt_grad,bid_dwt_grad
16690,0.0,5.0,3.0,0.0,5.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0
16691,0.0,5.0,3.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,5.0,5.0
16692,0.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0
16693,0.0,5.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,5.0,5.0
16694,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
16695,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0
16696,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0
16697,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0
16698,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0
16699,0.0,5.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,5.0,5.0
16700,0.0,5.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,5.0,5.0
16701,0.0,5.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,5.0,5.0
16702,0.0,5.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,5.0,5.0
16703,0.0,5.0,0.0,3.0,5.0,0.0,5.0,3.0,0.0,3.0,5.0,5.0
16704,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16705,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,0.0
16706,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0
16707,3.0,5.0,0.0,3.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0
16708,3.0,5.0,0.0,3.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0
16709,3.0,5.0,0.0,3.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0
16710,3.0,5.0,0.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0,5.0,5.0
16711,3.0,5.0,0.0,3.0,5.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0
16712,3.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0
16713,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16714,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,0.0
16715,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16716,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16717,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16718,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16719,3.0,5.0,0.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0,5.0,5.0
16720,3.0,5.0,0.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0,5.0,5.0
16721,3.0,5.0,0.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0,5.0,5.0
16722,3.0,5.0,0.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0,5.0,5.0
16723,3.0,5.0,0.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0,5.0,5.0
16724,3.0,5.0,0.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0,5.0,5.0
16725,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16726,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16727,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16728,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16729,3.0,5.0,0.0,3.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0
16730,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16731,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0
16732,3.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0
16733,3.0,5.0,0.0,3.0,5.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0
16734,3.0,5.0,0.0,3.0,5.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0
16735,3.0,5.0,0.0,3.0,5.0,0.0,5.0,0.0,3.0,3.0,5.0,5.0
16736,3.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0
16737,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
16738,3.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
16739,3.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0
16740,3.0,5.0,3.0,3.0,5.0,3.0,0.0,3.0,3.0,3.0,5.0,5.0
16741,3.0,5.0,3.0,3.0,5.0,3.0,0.0,3.0,3.0,3.0,5.0,5.0
16742,3.0,5.0,3.0,3.0,5.0,3.0,0.0,3.0,3.0,3.0,5.0,5.0
16743,3.0,5.0,3.0,3.0,5.0,3.0,0.0,3.0,3.0,3.0,5.0,5.0
16744,3.0,5.0,3.0,3.0,5.0,0.0,5.0,0.0,3.0,3.0,5.0,5.0
16745,3.0,5.0,3.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16746,3.0,5.0,3.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16747,3.0,5.0,3.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16748,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16749,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16750,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16751,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16752,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16753,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16754,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16755,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16756,3.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,5.0
16757,3.0,2.0,0.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0,2.0,5.0
16758,3.0,5.0,0.0,3.0,5.0,0.0,5.0,3.0,3.0,3.0,2.0,5.0
16759,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16760,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16761,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16762,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16763,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16764,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16765,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16766,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16767,3.0,5.0,0.0,3.0,5.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0
16768,3.0,5.0,0.0,3.0,5.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0
16769,3.0,5.0,0.0,3.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0
16770,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16771,3.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0
16772,3.0,5.0,0.0,3.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0
16773,3.0,5.0,0.0,3.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0
16774,3.0,5.0,0.0,3.0,5.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0
16775,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
16776,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
16777,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
16778,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
16779,4.0,0.0,4.0,4.0,0.0,4.0,0.0,1.0,4.0,4.0,0.0,0.0
16780,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
16781,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
16782,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
16783,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
16784,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
16785,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
16786,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
16787,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0
16788,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0
16789,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0
16790,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0
16791,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0
16792,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0
16793,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0
16794,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0
16795,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0
16796,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
16797,3.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0
16798,3.0,2.0,1.0,3.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0
16799,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0
16800,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0
16801,5.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0
16802,5.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0
16803,5.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0
16804,5.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0
16805,5.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0
16806,5.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0
16807,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0
16808,5.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0
16809,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0
16810,5.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16811,5.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16812,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16813,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16814,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16815,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
16816,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
16817,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16818,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16819,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16820,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16821,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16822,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16823,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16824,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16825,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16826,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16827,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16828,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16829,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16830,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16831,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16832,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16833,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
16834,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0
16835,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16836,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16837,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16838,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16839,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16840,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16841,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16842,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16843,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16844,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16845,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16846,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16847,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16848,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16849,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16850,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16851,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16852,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16853,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16854,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16855,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16856,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16857,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16858,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16859,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16860,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16861,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16862,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16863,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16864,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16865,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16866,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16867,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16868,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16869,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16870,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16871,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16872,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16873,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16874,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16875,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16876,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16877,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16878,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16879,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16880,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16881,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16882,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0
16883,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16884,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16885,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16886,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16887,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16888,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16889,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16890,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16891,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16892,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16893,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16894,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16895,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16896,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16897,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16898,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16899,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16900,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16901,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16902,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16903,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16904,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16905,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16906,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16907,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16908,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16909,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16910,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16911,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16912,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16913,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16914,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16915,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16916,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16917,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16918,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16919,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16920,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16921,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16922,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16923,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16924,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16925,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16926,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16927,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16928,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16929,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16930,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16931,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16932,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16933,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16934,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16935,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16936,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16937,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16938,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16939,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
16940,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16941,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16942,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0
16943,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16944,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16945,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16946,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16947,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16948,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16949,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16950,4.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0
16951,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16952,4.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0
16953,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16954,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16955,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16956,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16957,4.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0
16958,4.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0
16959,4.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0
16960,4.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0
16961,4.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0
